# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=654902097
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5091/chain_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
329.029,0,0.0163594,0,1,1,-324.896,0.0660883,0.0116324,0.0552792,0.0628468,3.7642,0.858432,0.166024,0.00227473,0.0731148,0.0356508,0.461946,0.555015,0.163861,0.176361,0.136107,5.72312,0.0234547
330.372,0.893551,0.00164563,10,1023,0,-318.78,0.0664054,0.0122202,0.0566347,0.0628817,3.68479,1.06436,0.166906,0.00231311,0.0807715,0.0350956,0.393375,0.56204,0.163127,0.174673,0.134152,5.79838,0.0166819
330.61,0.97615,0.00130546,10,1023,0,-323.988,0.0650458,0.0116082,0.054449,0.0635324,4.85345,0.897797,0.182147,0.00180482,0.119418,0.0362246,0.509671,0.662029,0.179383,0.164037,0.133387,5.60159,0.0217821
331.914,0.998668,0.00162755,10,1023,0,-326.168,0.0650223,0.0114739,0.0550526,0.0643782,5.43212,0.995508,0.178428,0.00185644,0.0977692,0.0351422,0.510479,0.584739,0.163582,0.171712,0.128568,5.62365,0.0196644
334.463,0.997023,0.00250596,10,1023,0,-327.312,0.0602715,0.00965029,0.0564505,0.0622202,7.18565,1.0954,0.173713,0.00192573,0.0733292,0.0338132,0.407754,0.725249,0.164663,0.18027,0.128489,5.43182,0.0119833
333.401,0.181668,0.00419499,3,11,1,-329.936,0.0602679,0.00964278,0.056427,0.0622153,7.18187,1.09593,0.173762,0.00192097,0.0733999,0.0338212,0.408153,0.725842,0.164601,0.18029,0.128514,5.4324,0.0120075
335.779,0.998243,0.000584886,10,1023,0,-327.171,0.0593682,0.0103254,0.058258,0.0656199,5.7006,1.1094,0.157054,0.00211107,0.0957237,0.0328187,0.369136,0.732065,0.16709,0.166759,0.12389,5.52906,0.0133568
336.91,0.994124,0.00104199,10,1023,0,-330.664,0.0595241,0.0108027,0.0572541,0.0652815,6.40505,1.32753,0.157116,0.00271002,0.105925,0.0315782,0.388513,0.690692,0.15781,0.169375,0.121863,5.60014,0.0227289
337.277,0.99283,0.00188539,10,1023,0,-327.469,0.068848,0.00952309,0.0535032,0.0692971,7.1608,1.14062,0.129359,0.00719545,2.05931,0.0313596,0.513068,0.558904,0.157928,0.17964,0.128715,5.64473,0.00889602
337.31,0.630192,0.00345213,10,1023,0,-328.404,0.0564845,0.0142718,0.0590408,0.0689829,4.13657,1.46333,0.135036,0.00286595,0.637641,0.0392192,0.388869,0.721527,0.178521,0.172569,0.130418,5.37768,0.00153319
336.554,0.724186,0.00202579,10,1023,0,-324.604,0.0567842,0.0133755,0.0579073,0.0716726,3.57392,0.91108,0.138559,0.00352967,1.01084,0.0331667,0.392439,0.810869,0.124625,0.231712,0.122547,5.33035,0.00127281
339.843,0.99986,0.00161231,10,1023,0,-327.977,0.0567221,0.0106573,0.0622544,0.0630147,5.85202,1.16401,0.130124,0.00257093,1.14235,0.0352104,0.438088,0.571288,0.149979,0.204917,0.12739,5.26685,0.0024603
338.843,0.99918,0.00306687,10,1023,0,-329.338,0.0703567,0.0126263,0.060849,0.0621634,7.17998,0.583347,0.136996,0.00429383,0.638664,0.0306442,1.31536,0.703609,0.131242,0.220286,0.12384,5.38827,0.00116263
338.843,0.0323826,0.00580383,1,3,0,-335.313,0.0703567,0.0126263,0.060849,0.0621634,7.17998,0.583347,0.136996,0.00429383,0.638664,0.0306442,1.31536,0.703609,0.131242,0.220286,0.12384,5.38827,0.00116263
336.153,0.999776,0.000546305,10,1023,0,-326.165,0.0686404,0.0129624,0.0598686,0.0561728,6.54125,0.772894,0.152107,0.00380346,0.412912,0.0303483,1.01773,0.659565,0.132917,0.228484,0.126109,5.29276,0.000695146
338.559,0.999968,0.00104423,10,1023,0,-329.297,0.0671067,0.0110259,0.0605254,0.056062,5.93837,0.742828,0.142257,0.00412519,0.332075,0.0313837,0.740425,0.556176,0.131712,0.222661,0.120124,5.19946,0.000758976
335.573,0.97794,0.00198305,10,1023,0,-331.019,0.0588077,0.0184591,0.0614991,0.0734189,4.62068,1.56651,0.122628,0.00421508,3.25031,0.0300617,0.628768,0.794346,0.12975,0.22574,0.118218,5.16304,0.000189687
336.948,0.233108,0.00349386,10,1023,0,-329.52,0.0595579,0.0185118,0.0593985,0.07238,5.30459,1.40151,0.12167,0.00528015,2.13294,0.0305069,0.878001,0.690028,0.130536,0.211954,0.115418,5.27053,0.000204896
335.71,0.990934,0.000650752,10,1023,0,-331.845,0.0596075,0.0180659,0.0598944,0.0721185,5.28543,1.3996,0.120942,0.00541612,2.56582,0.0301495,0.874319,0.657145,0.130592,0.21127,0.115628,5.28361,0.000202831
333.736,0.993032,0.00119428,10,1023,0,-319.639,0.0640541,0.0142544,0.0650124,0.0632345,3.28635,0.844771,0.135411,0.00513456,4.14803,0.028525,0.588181,0.771542,0.147773,0.189073,0.116236,5.30928,0.000145177
333.938,0.977188,0.00218521,10,1023,0,-327.073,0.0607537,0.0156984,0.0680851,0.0597387,3.42435,1.00855,0.136961,0.00464767,1.65743,0.02864,0.538177,0.819326,0.150475,0.176333,0.110082,5.25697,0.00027746
334.442,0.979479,0.0037806,10,1023,0,-327.082,0.060331,0.0106882,0.0609754,0.061243,5.23184,0.97721,0.143007,0.00369763,2.57939,0.0264556,0.459713,0.731226,0.147084,0.18705,0.109957,5.11868,0.000800896
334.442,1.39772e-10,0.00652616,1,2,1,-320.952,0.060331,0.0106882,0.0609754,0.061243,5.23184,0.97721,0.143007,0.00369763,2.57939,0.0264556,0.459713,0.731226,0.147084,0.18705,0.109957,5.11868,0.000800896
336.059,0.998513,0.000663718,10,1023,0,-325.714,0.0606676,0.0108148,0.060554,0.062446,5.75392,0.997244,0.142215,0.00350189,2.39856,0.0270376,0.484983,0.734897,0.142662,0.197002,0.111048,5.07748,0.000959743
337.488,0.999406,0.00121713,10,1023,0,-321.812,0.0639468,0.0174001,0.0615887,0.0638785,4.12489,2.0221,0.153286,0.00433282,3.01439,0.0301015,0.415339,0.761659,0.148506,0.183056,0.114025,5.3159,0.00198717
337.098,0.985967,0.0022152,10,1023,0,-334.257,0.0644161,0.0177554,0.0615059,0.0628279,4.36881,2.19921,0.143885,0.00455636,2.90918,0.0294583,0.4655,0.751114,0.160781,0.170971,0.112862,5.24778,0.00205565
335.628,0.614532,0.00384368,10,1023,0,-326.584,0.0626539,0.015987,0.0563008,0.0625846,2.51716,1.04682,0.143899,0.00220816,0.9211,0.0336564,0.635316,0.384615,0.196891,0.146556,0.127182,5.58339,0.00296549
338.883,0.985175,0.00234869,10,1023,0,-327.431,0.0592182,0.011673,0.0602178,0.053625,8.79273,1.06085,0.134583,0.00474803,0.58402,0.0347637,1.11833,0.418826,0.163404,0.182243,0.127183,5.40091,0.00378119
338.172,0.84976,0.00402762,10,1023,0,-327.745,0.0660043,0.01514,0.0645921,0.0640103,2.68535,1.16729,0.135388,0.00290258,1.33372,0.0364431,0.337935,0.662993,0.129588,0.222439,0.12884,5.43393,0.0376161
337.821,0.162481,0.00472413,2,6,1,-324.608,0.0660123,0.0151544,0.0646796,0.0639854,2.68566,1.17372,0.135394,0.00290446,1.33216,0.0364172,0.337945,0.663383,0.129572,0.222385,0.128811,5.4368,0.0376157
338.187,0.967349,0.000854634,10,1023,0,-325.109,0.064584,0.0168798,0.0713884,0.0602367,2.25248,0.946339,0.127931,0.00255338,1.58351,0.0364698,0.451016,0.592847,0.12736,0.231782,0.129508,5.42248,0.0191556
336.389,0.996019,0.00138992,10,1023,0,-332.165,0.0630129,0.0156906,0.0677672,0.0575337,2.35047,1.07572,0.132315,0.00232066,1.99018,0.0359634,0.421643,0.451739,0.11932,0.257891,0.136914,5.43802,0.0251667
335.082,0.935504,0.00242114,10,1023,0,-329.034,0.0565714,0.0236513,0.0665718,0.0694075,3.28896,2.12063,0.123913,0.00166818,0.52294,0.0344666,0.474811,0.801267,0.121131,0.252734,0.131903,5.36678,0.00875259
335.466,0.11806,0.00356037,3,9,1,-326.584,0.0565853,0.0236568,0.0665503,0.0694239,3.28544,2.12191,0.123861,0.00166561,0.523853,0.0344724,0.474413,0.800394,0.121071,0.252804,0.131871,5.36756,0.0086935
336.289,0.999974,0.000606492,10,1023,0,-330.778,0.0551029,0.0230649,0.0673968,0.0687169,3.65058,2.08306,0.124099,0.00191362,0.562787,0.0348128,0.503205,0.78199,0.119486,0.258764,0.131211,5.32306,0.0087982
337.963,0.998823,0.00106016,10,1023,0,-331.302,0.0543961,0.0198203,0.0670924,0.0688535,3.65189,1.65293,0.126337,0.00238194,0.802731,0.0365853,0.471911,0.728401,0.119629,0.247126,0.127078,5.34416,0.00949727
336.69,0.915053,0.00183147,10,1023,0,-332.741,0.0541303,0.0184162,0.0697683,0.06693,4.00984,1.67877,0.116667,0.0030589,0.715199,0.0358674,0.440033,0.844406,0.128996,0.237733,0.132012,5.36272,0.014141
340.836,0.956221,0.00252979,10,1023,0,-333.839,0.0610482,0.01848,0.0637712,0.0687481,2.97526,1.5335,0.128679,0.00326239,2.09205,0.0345306,0.412566,0.735828,0.129695,0.237887,0.135264,5.46858,0.0068542
340.457,0.0199912,0.00386159,10,1023,0,-335.374,0.061129,0.0183657,0.0637254,0.0685803,2.9091,1.49907,0.128591,0.00325115,2.05146,0.0345526,0.40565,0.74324,0.129512,0.238365,0.135132,5.46662,0.0069399
340.398,0.991695,0.000548301,10,1023,0,-331.539,0.0611773,0.0192949,0.0642114,0.0685948,2.49579,1.49008,0.124941,0.0041099,2.40568,0.0360596,0.398766,0.682115,0.126217,0.245096,0.135302,5.44457,0.00572789
339.627,0.995227,0.000919386,10,1023,0,-332.275,0.0618132,0.018251,0.0610666,0.0735101,2.10893,1.23536,0.130976,0.00327238,2.70956,0.0340562,0.352142,0.711283,0.127573,0.235171,0.133684,5.53926,0.00912469
338.206,0.968813,0.00154325,10,1023,0,-334.536,0.0637102,0.0175974,0.0591038,0.0741256,2.08908,1.10275,0.134131,0.0026586,2.13829,0.0312582,0.374863,0.711014,0.125912,0.225762,0.133292,5.73857,0.0103616
337.406,0.933001,0.00240806,10,1023,0,-331.392,0.0625228,0.0187054,0.0646163,0.0690134,2.21611,1.12769,0.134974,0.00254556,2.9146,0.031395,0.451984,0.623387,0.122799,0.229579,0.130204,5.65056,0.0115807
336.062,0.152025,0.00341869,10,1023,0,-329.175,0.0640995,0.0193683,0.0636793,0.0742327,2.35387,1.28286,0.130155,0.00301645,4.40185,0.0320726,0.440041,0.646959,0.119378,0.233857,0.128529,5.63145,0.0106764
337.641,0.994284,0.000718599,10,1023,0,-328.538,0.062521,0.0207961,0.0633714,0.0748219,2.40594,1.37291,0.125073,0.00299911,4.23266,0.0340974,0.486495,0.640124,0.12183,0.236701,0.128882,5.51522,0.0088895
332.999,0.999016,0.00118739,10,1023,0,-323.759,0.0613261,0.020734,0.0624974,0.0719016,1.73713,1.01556,0.132095,0.00302281,4.7434,0.0310465,0.471189,0.679555,0.111738,0.254639,0.127403,5.49257,0.0105384
334.788,0.841257,0.00197043,10,1023,0,-323.074,0.0638652,0.0173229,0.0618421,0.0697739,2.24399,1.1178,0.12746,0.00272888,3.07559,0.029474,0.434105,0.625144,0.125106,0.231079,0.128676,5.50088,0.00847242
338.894,0.9999,0.00222729,10,1023,0,-331.061,0.062406,0.0127038,0.0695756,0.0652875,4.60965,1.45601,0.105217,0.00385972,1.26618,0.0308546,0.3855,0.61004,0.137103,0.211676,0.128994,5.51314,0.00865472
340.374,0.326565,0.00366192,10,1023,0,-331.791,0.0585181,0.0131498,0.0650098,0.0696846,6.0805,1.50851,0.113215,0.00410999,1.63366,0.0311439,0.489646,0.60792,0.123714,0.231127,0.129042,5.56148,0.00857095
341.581,0.998237,0.00122307,10,1023,0,-329.041,0.0588676,0.0141307,0.0638473,0.0718744,5.88997,1.55715,0.107163,0.00469071,0.975341,0.0315133,0.487967,0.650336,0.117673,0.242228,0.124162,5.42325,0.00661328
340.85,0.962062,0.00199735,10,1023,0,-333.435,0.0627674,0.0125171,0.067579,0.0688661,3.05844,1.46533,0.110012,0.0036553,1.49609,0.0316887,0.227565,0.710153,0.149372,0.186582,0.121891,5.43575,0.0173922
338.914,0.9968,0.00297902,10,1023,0,-333.148,0.0594706,0.0122988,0.0665783,0.0708785,3.17007,0.979837,0.110695,0.00421066,1.70915,0.03512,0.328415,0.700477,0.155737,0.177568,0.118859,5.33418,0.0207331
339.179,0.273432,0.00478926,2,5,0,-329.568,0.0594493,0.0122967,0.0665415,0.0708567,3.16354,0.980217,0.110685,0.00421667,1.70582,0.0351656,0.327581,0.700955,0.156,0.177578,0.11888,5.33341,0.0207332
337.086,0.976868,0.00145333,10,1023,0,-327.6,0.0620174,0.0119607,0.062826,0.0758109,3.83563,0.970507,0.0942915,0.00339005,0.46143,0.0313852,0.399885,0.657148,0.143573,0.202731,0.12154,5.23999,0.0163765
338.955,0.974038,0.00222884,10,1023,0,-331.581,0.0601849,0.012952,0.0633549,0.0742426,4.06032,1.00721,0.0954942,0.00357717,0.429466,0.0314995,0.479875,0.622244,0.136193,0.210043,0.120537,5.26473,0.014902
333.844,0.618938,0.00337782,10,1023,0,-328.532,0.0614277,0.00938923,0.0570173,0.0761877,4.59344,0.836542,0.0818636,0.0062408,0.126675,0.0318106,0.396934,0.550214,0.142601,0.198282,0.122562,5.39162,0.0160446
330.051,0.982354,0.00228751,10,1023,0,-319.219,0.0644615,0.0101809,0.0714329,0.0773104,1.91258,1.87484,0.0827722,0.00452296,0.493157,0.0289529,0.0619923,0.83598,0.135617,0.203682,0.119891,5.4135,0.0128087
328.786,0.58803,0.00351271,10,1023,0,-318.476,0.0701565,0.010008,0.0608018,0.0824935,2.05846,1.64533,0.090791,0.00300515,1.15097,0.0265516,0.0991079,0.590401,0.150505,0.175692,0.113657,5.37443,0.0159242
335.713,0.973892,0.00223023,10,1023,0,-323.566,0.0673692,0.00792662,0.055556,0.0698224,2.10736,1.08475,0.110341,0.00527355,0.679405,0.0314626,0.0986773,0.59549,0.14216,0.196232,0.119937,5.32353,0.0273006
334.271,0.668052,0.00334383,10,1023,0,-326.547,0.0615227,0.00758923,0.0599419,0.0568279,5.46242,1.74488,0.143533,0.00335918,0.0810806,0.0347668,0.132902,0.551635,0.132787,0.232358,0.124811,5.12151,0.00851728
335.594,0.692938,0.00254564,10,1023,0,-326.393,0.0669103,0.00824322,0.0587568,0.058972,5.17299,1.93323,0.146497,0.00367457,0.101912,0.0349841,0.124738,0.59765,0.130251,0.232462,0.123101,5.14369,0.00387799
338.922,0.99818,0.00205274,10,1023,0,-330.767,0.0600321,0.00807537,0.0615677,0.0591969,4.87174,0.972784,0.135406,0.00377872,0.464982,0.0347531,0.234145,0.586783,0.128311,0.233693,0.12453,5.2497,0.00400531
337.076,0.965103,0.00322243,10,1023,0,-331.871,0.0667732,0.00970964,0.0663164,0.0629844,9.59936,1.10617,0.130073,0.00287516,0.669186,0.0362006,0.593626,0.636682,0.169889,0.16982,0.128113,5.51024,0.0208377
336.581,0.145065,0.00468482,2,7,1,-332.702,0.0667533,0.00971092,0.0663301,0.0629596,9.59598,1.10765,0.130048,0.00287706,0.671273,0.0361979,0.593683,0.637052,0.17004,0.169924,0.128075,5.51122,0.0208483
332.53,0.999998,0.0011632,10,1023,0,-327.899,0.065778,0.010462,0.0669321,0.0601776,10.2492,1.24059,0.129632,0.00383027,0.253213,0.0414696,0.580271,0.815101,0.182508,0.164969,0.129881,5.38814,0.0230351
337.441,0.963016,0.0018245,10,1023,0,-324.405,0.0590149,0.00775387,0.0597886,0.0602803,8.55351,0.952783,0.126123,0.00648582,0.847772,0.0376218,0.448854,0.567419,0.164016,0.176856,0.12797,5.49481,0.0100539
333.974,0.922363,0.00263193,10,1023,0,-328.712,0.0561271,0.00749402,0.0540685,0.0563842,8.62948,1.39618,0.133854,0.00647622,0.378028,0.0341244,0.363217,0.464549,0.182761,0.157427,0.129994,5.63333,0.0117601
331.158,0.85765,0.00346966,10,1023,0,-321.507,0.070258,0.0100707,0.0706043,0.0592727,3.96824,0.521923,0.122868,0.00252702,0.554083,0.0330024,0.413966,0.68537,0.0882508,0.370786,0.128453,4.98591,0.00666549
339.061,0.912583,0.00397979,10,1023,0,-325.227,0.0636364,0.0112227,0.0623627,0.0646965,3.97082,0.396925,0.116986,0.00397683,0.86673,0.0298398,0.943981,0.486422,0.10136,0.284289,0.12938,5.51371,0.00976745
339.061,0.000912664,0.00511283,1,3,0,-332.293,0.0636364,0.0112227,0.0623627,0.0646965,3.97082,0.396925,0.116986,0.00397683,0.86673,0.0298398,0.943981,0.486422,0.10136,0.284289,0.12938,5.51371,0.00976745
340.455,0.984229,0.000982931,10,1023,0,-329.17,0.0639044,0.0103227,0.0637859,0.0638137,3.93046,0.348785,0.113752,0.00463548,0.885593,0.0299229,0.868819,0.527919,0.102155,0.282046,0.126613,5.44512,0.00870353
340.41,0.996012,0.00147132,10,1023,0,-335.263,0.0640354,0.0100389,0.0613799,0.0624612,4.10094,0.55438,0.11671,0.00616362,2.07731,0.0330321,0.681168,0.432005,0.128148,0.237367,0.132792,5.45492,0.0063299
337.303,0.998922,0.00224676,10,1023,0,-331.374,0.0673913,0.0100665,0.064699,0.0611908,3.507,0.239798,0.113534,0.00457985,0.325573,0.0296094,1.21011,0.555668,0.143577,0.189254,0.119155,5.48088,0.00925412
334.114,0.955328,0.00343603,10,1023,0,-328.732,0.0685701,0.00989955,0.0610199,0.070083,3.76007,0.180976,0.114143,0.0061122,1.27685,0.0276714,1.33065,0.848103,0.140238,0.198988,0.120892,5.42368,0.00832003
330.794,0.0286685,0.00478693,10,1023,0,-320.119,0.0682973,0.0105441,0.0595697,0.0720286,4.58218,0.243558,0.109885,0.00523512,1.29242,0.0284051,1.46771,0.795252,0.142762,0.202151,0.126975,5.50704,0.00454555
331.154,0.98858,0.00101545,10,1023,0,-325.228,0.0668764,0.0106383,0.0591241,0.07068,4.12113,0.25086,0.109558,0.00579253,1.42398,0.0280585,1.42194,0.716344,0.146538,0.197002,0.126594,5.50358,0.00454844
333.855,0.997082,0.00151684,10,1023,0,-326.632,0.064806,0.00918957,0.0546236,0.0687973,4.15911,0.220491,0.120948,0.00662972,0.968189,0.0289252,1.28698,0.562336,0.134108,0.198814,0.11837,5.51711,0.00304555
335.165,0.945496,0.0022954,10,1023,0,-327.576,0.0682752,0.00849908,0.062015,0.0754614,3.9586,0.20718,0.112615,0.00319717,0.465252,0.0338473,0.840837,0.745946,0.139638,0.210848,0.12893,5.4813,0.00151301
336.641,0.774467,0.00312049,10,1023,0,-330.122,0.0583081,0.00569619,0.0665515,0.0620194,4.14194,0.148706,0.115904,0.00325226,0.838701,0.0313157,0.689605,0.517016,0.121198,0.242659,0.125178,5.33344,0.00520415
332.908,0.713759,0.0030104,10,1023,0,-326.532,0.0616961,0.00448205,0.066549,0.061486,5.66295,0.0833091,0.118431,0.00449749,0.194993,0.0333773,0.789015,0.82457,0.121011,0.259613,0.132802,5.32864,0.00181274
333.625,0.999054,0.00257629,10,1023,0,-328.795,0.0635051,0.00503942,0.0615406,0.0542951,7.94839,0.212846,0.140044,0.00323453,0.588208,0.0304105,0.841425,0.502472,0.144968,0.209787,0.126097,5.28687,0.000841686
334.868,0.844539,0.00387163,10,1023,0,-325.568,0.0633501,0.00601386,0.0716713,0.0625801,3.72103,0.248696,0.107787,0.00461798,1.31524,0.0318698,0.372986,0.620849,0.116692,0.25727,0.132692,5.51218,0.000132594
332.573,0.537242,0.00428165,10,1023,0,-328.082,0.0644695,0.00608051,0.0617635,0.0601517,2.25033,0.234305,0.138584,0.00341003,2.88411,0.0287925,0.305211,0.506718,0.139823,0.20326,0.115652,5.18993,0.000109232
332.717,0.999339,0.00259805,10,1023,0,-323.828,0.0672457,0.00626002,0.0651362,0.0611112,2.52179,0.25099,0.110744,0.00534626,0.395818,0.0278326,0.317824,0.639934,0.146592,0.184791,0.120556,5.58023,0.000267591
332.782,0.352942,0.00388331,10,1023,0,-320.85,0.0654196,0.00596503,0.0634593,0.0625265,2.52274,0.265442,0.118104,0.00466714,0.278508,0.0272007,0.251655,0.721061,0.142426,0.191503,0.121802,5.59073,0.000393829
332.062,0.921799,0.00165865,10,1023,0,-326.748,0.0640412,0.00589411,0.066463,0.0627617,2.36895,0.249316,0.110543,0.00481535,0.302782,0.0284495,0.239177,0.770275,0.15268,0.181318,0.122496,5.55879,0.000384232
336.556,0.928578,0.00213198,10,1023,0,-326.081,0.0579659,0.00648351,0.0684327,0.0560104,3.96194,0.197807,0.127046,0.00335808,0.712554,0.0373252,0.606524,0.576304,0.137781,0.233723,0.131125,5.17211,0.00233553
339.138,0.998741,0.00276967,10,1023,0,-333.041,0.0652222,0.00798179,0.0689055,0.0613987,7.58061,0.349254,0.119286,0.00482271,3.06846,0.0301763,1.08205,0.563412,0.120253,0.240919,0.12563,5.41838,0.00269986
341.351,0.659204,0.00410296,10,1023,0,-336.152,0.058392,0.00857943,0.0596513,0.0581888,4.69108,0.666348,0.141476,0.00432837,0.447615,0.0351158,0.373116,0.56573,0.125656,0.243555,0.128311,5.26839,0.0092811
338.403,0.672864,0.00318008,10,1023,0,-332.701,0.0603062,0.0103769,0.0588277,0.061822,9.69775,0.748808,0.151937,0.00329615,2.41596,0.034802,0.977851,0.619351,0.135591,0.22959,0.122569,5.0506,0.00251083
336.695,0.955054,0.00253477,10,1023,0,-330.454,0.0727884,0.0142978,0.0621516,0.0662399,5.09906,0.803855,0.109945,0.0040795,1.84632,0.0297545,1.11702,0.485659,0.124801,0.24125,0.130061,5.43363,0.00269099
333.641,0.960869,0.00344165,10,1023,0,-324.015,0.0697359,0.0131055,0.0711272,0.051732,9.99923,1.36962,0.104886,0.00591335,0.412602,0.029022,1.15444,0.393196,0.118357,0.236975,0.124074,5.4979,0.00550745
335.521,0.626684,0.00471136,9,511,0,-328.277,0.0690932,0.0137726,0.0696755,0.0521434,9.68756,1.60298,0.104381,0.00587419,0.448393,0.0287992,1.06378,0.429893,0.121125,0.237421,0.12589,5.46705,0.00570111
336.566,0.93309,0.00344926,10,1023,0,-323.18,0.0674045,0.0133232,0.0700145,0.055755,8.25485,1.6488,0.105632,0.00474884,0.445233,0.0314413,0.767964,0.413927,0.116213,0.255125,0.130186,5.48574,0.00581445
336.76,0.580113,0.0044719,9,865,1,-329.258,0.0685495,0.0137525,0.0686882,0.0495826,6.84988,1.63213,0.118834,0.00534496,0.426998,0.0308174,0.624927,0.454205,0.0983562,0.308789,0.12465,5.17377,0.00739678
337.023,0.870354,0.00301222,10,1023,0,-327.56,0.0660951,0.0094582,0.0751526,0.0568069,7.83381,1.58374,0.11231,0.0036088,2.14183,0.0280905,0.349217,0.514146,0.11672,0.242506,0.119538,5.29005,0.0078009
342.351,0.777917,0.00347337,10,1023,0,-333.638,0.0621967,0.0113452,0.0658886,0.0603588,7.39324,1.49267,0.125951,0.00401817,0.997761,0.0346123,0.46268,0.634898,0.147273,0.197985,0.122587,5.28275,0.00883179
340.961,0.613111,0.00337661,10,1023,0,-336.814,0.0651388,0.0117694,0.0704725,0.0583705,4.97472,1.29281,0.118951,0.00366071,1.25552,0.0349814,0.413276,0.619527,0.16205,0.182016,0.125419,5.35031,0.00884772
340.184,0.982803,0.00243009,10,1023,0,-336.48,0.0610629,0.0160364,0.0612758,0.068266,3.32046,1.40357,0.124887,0.00337792,1.73713,0.0293022,0.520685,0.601676,0.171622,0.157405,0.12476,5.74544,0.00805918
341.294,0.999166,0.00343425,10,1023,0,-336.24,0.0614812,0.0127107,0.0650921,0.05641,5.77061,0.521146,0.149103,0.00443064,1.81683,0.0385678,1.11097,0.605723,0.11444,0.277334,0.127899,5.07919,0.00949854
341.294,0.0600311,0.004985,3,10,1,-331.417,0.0614812,0.0127107,0.0650921,0.05641,5.77061,0.521146,0.149103,0.00443064,1.81683,0.0385678,1.11097,0.605723,0.11444,0.277334,0.127899,5.07919,0.00949854
335.144,0.966974,0.00132618,10,1023,0,-331.013,0.0580133,0.0104052,0.0704416,0.055916,9.00995,0.455923,0.16208,0.00410839,4.17979,0.03671,1.17274,0.720425,0.105513,0.294417,0.126091,5.09758,0.0116695
334.19,0.989235,0.00181819,10,1023,0,-326.265,0.0580315,0.0108835,0.074034,0.053966,8.10095,0.463562,0.14395,0.00161992,1.36103,0.0360284,1.25496,0.609872,0.108104,0.291465,0.137885,5.37595,0.0210699
331.324,0.948712,0.00258737,10,1023,0,-323.416,0.0640223,0.0116145,0.0789418,0.0520212,6.22451,0.505292,0.146414,0.000854064,1.7469,0.0435885,0.922558,0.658286,0.131674,0.263341,0.136798,5.03459,0.00552076
336.927,0.658071,0.00341573,10,1023,0,-319.877,0.0595691,0.0207106,0.0588005,0.0638589,6.45935,1.73585,0.147611,0.00348726,0.505419,0.0293743,1.17053,0.56914,0.129228,0.20806,0.127197,5.75788,0.0170863
330.529,0.74801,0.00268587,10,1023,0,-323.94,0.0633267,0.0188804,0.0547185,0.0604497,8.96176,2.38427,0.152637,0.00299197,0.267167,0.0292796,1.32638,0.44468,0.175175,0.159488,0.130046,5.7677,0.0124784
338.375,0.983163,0.00248053,10,1023,0,-323.635,0.0613883,0.015963,0.0665247,0.0639304,3.79973,0.674092,0.127906,0.00651985,1.78347,0.0326636,0.729663,0.859522,0.101083,0.283455,0.117755,5.1434,0.00760243
340.949,0.945832,0.00346844,10,1023,0,-333.643,0.0667141,0.0191598,0.0670962,0.0639856,4.38412,0.998561,0.125895,0.00327803,1.19432,0.0323666,1.00771,0.645807,0.10826,0.267955,0.128774,5.49353,0.00740253
340.678,0.336102,0.00453046,3,12,1,-334.747,0.0666862,0.0191661,0.0671522,0.063994,4.40009,0.998081,0.125721,0.00326898,1.19663,0.032401,1.01193,0.647268,0.108252,0.268422,0.128877,5.49368,0.00736929
336.67,0.993222,0.00203411,10,1023,0,-331.037,0.0638908,0.022278,0.0680751,0.0634759,3.09284,1.04268,0.124787,0.00487297,2.39305,0.0288491,0.947768,0.714513,0.1088,0.269498,0.130234,5.51958,0.0116594
337.704,0.908059,0.00288527,10,1023,0,-328.224,0.0610861,0.0233374,0.053996,0.0708776,2.28725,1.26059,0.134468,0.00318611,0.870604,0.0343784,0.648438,0.664196,0.135079,0.230807,0.123488,5.06702,0.00321116
336.401,0.774981,0.00352108,10,1023,0,-329.986,0.061074,0.010275,0.0665444,0.0613402,5.86322,0.286025,0.138991,0.00358595,1.68798,0.0322799,1.37346,0.58899,0.0986316,0.293655,0.1345,5.69567,0.00397305
337.33,0.805524,0.00340884,10,1023,0,-328.343,0.0654346,0.0106191,0.0632955,0.0620231,3.7319,0.268649,0.133147,0.00249551,1.89814,0.0345929,1.14032,0.410565,0.10267,0.307196,0.131608,5.23964,0.00564327
337.61,0.45458,0.00347911,10,1023,0,-327.825,0.0607883,0.0101206,0.0566805,0.0674455,3.43871,0.500226,0.135991,0.00303274,3.2436,0.0341312,0.499057,0.501451,0.101541,0.305764,0.12416,5.01949,0.019097
