# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=1436958728
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5118/chain_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
230.061,0.995192,0.0108333,8,255,0,-224.044,0.096146,0.0176831,0.068976,0.0568348,14.4935,1.31183,0.113691,0.00219255,20.24,0.00116566,1.73989,4.08656,0.1744,0.28697,0.153972,4.20801,0.0164205
230.061,0.00200099,0.0159287,2,5,1,-219.515,0.096146,0.0176831,0.068976,0.0568348,14.4935,1.31183,0.113691,0.00219255,20.24,0.00116566,1.73989,4.08656,0.1744,0.28697,0.153972,4.20801,0.0164205
230.545,0.977362,0.00345558,10,1023,0,-221.088,0.0983792,0.0104031,0.0586529,0.0675835,21.8195,0.933862,0.104837,0.00272177,25.6892,0.00030626,1.73434,3.61228,0.169641,0.275257,0.154849,4.41746,0.0276832
235.03,0.999988,0.00491831,10,1023,0,-228.461,0.102121,0.0145714,0.0631068,0.0638005,23.2001,0.577357,0.119209,0.00226771,20.1867,0.000749146,3.49936,4.6498,0.163685,0.286305,0.148949,4.26085,0.0247757
229.894,0.992489,0.00728511,10,1023,0,-226.073,0.103076,0.0118523,0.0566936,0.0588535,18.031,0.460363,0.139393,0.00169641,24.3232,0.000101564,3.80695,3.00065,0.152306,0.294327,0.143446,4.26887,0.0202839
228.964,0.583546,0.0106007,9,511,0,-219.506,0.0960963,0.00988316,0.0572303,0.0596035,26.2217,0.572291,0.127156,0.00149926,21.6403,0.000138564,2.95199,3.24999,0.162553,0.29358,0.153578,4.2518,0.0411687
226.516,0.683136,0.00710057,9,511,0,-217.515,0.107248,0.00874501,0.054588,0.0586356,31.3639,0.592233,0.135917,0.00275179,20.7767,3.18296e-05,2.91206,3.34348,0.167398,0.281404,0.147469,4.25369,0.0174561
226.5,0.86664,0.00575576,9,1023,0,-216.44,0.10427,0.013016,0.0568774,0.0621916,19.4325,0.870475,0.119653,0.00147187,32.5965,3.0711e-05,3.07131,2.94427,0.175214,0.257148,0.140372,4.24299,0.0166019
226.239,0.951455,0.00659052,9,1023,0,-211.673,0.105163,0.010879,0.0593074,0.0586577,20.3639,1.12998,0.120251,0.00222762,19.9746,0.000117326,1.67104,3.08813,0.179851,0.25779,0.151553,4.37199,0.0154477
229.795,0.994506,0.00882855,9,511,0,-221.333,0.10438,0.012854,0.0689217,0.0625677,20.0878,1.08018,0.106234,0.00253106,27.3189,3.89013e-05,1.4482,4.54671,0.15405,0.283592,0.147623,4.4327,0.0249841
229.795,0.000987916,0.0127782,9,511,0,-223.596,0.10438,0.012854,0.0689217,0.0625677,20.0878,1.08018,0.106234,0.00253106,27.3189,3.89013e-05,1.4482,4.54671,0.15405,0.283592,0.147623,4.4327,0.0249841
230.763,0.9278,0.00293771,10,1023,0,-222.765,0.108313,0.0127505,0.06357,0.0616096,14.3135,0.55335,0.118133,0.00197847,23.6554,0.000152692,1.94206,4.31476,0.159334,0.293174,0.142339,4.13003,0.0306642
227.502,0.999744,0.00376603,10,1023,0,-223.167,0.101421,0.013458,0.0600802,0.0641568,10.1438,0.365925,0.104181,0.00269152,22.2253,0.000130073,3.46225,3.30162,0.143996,0.310816,0.145232,4.29038,0.026392
229.909,0.999616,0.00549686,10,1023,0,-220.637,0.104932,0.0224513,0.0588088,0.0573317,31.3689,1.17131,0.143946,0.00271665,16.8994,0.000908832,6.78288,4.05206,0.154531,0.292681,0.152847,4.41825,0.0303851
229.24,0.978889,0.00799591,9,511,0,-218.812,0.104112,0.0254398,0.0547258,0.0570201,26.0216,0.986989,0.144862,0.00303742,16.7783,0.000187776,10.6007,3.89806,0.177876,0.260372,0.157677,4.47931,0.0301002
229.24,0.00764706,0.0111661,3,9,0,-219.697,0.104112,0.0254398,0.0547258,0.0570201,26.0216,0.986989,0.144862,0.00303742,16.7783,0.000187776,10.6007,3.89806,0.177876,0.260372,0.157677,4.47931,0.0301002
229.24,9.39777e-94,0.0264387,1,3,1,-219.515,0.104112,0.0254398,0.0547258,0.0570201,26.0216,0.986989,0.144862,0.00303742,16.7783,0.000187776,10.6007,3.89806,0.177876,0.260372,0.157677,4.47931,0.0301002
235.182,0.985524,0.0026176,10,1023,0,-225.658,0.0932451,0.028814,0.0671293,0.0598786,19.8976,0.667669,0.117896,0.00240925,22.233,0.000683768,10.7683,4.6066,0.168608,0.271026,0.148903,4.33921,0.0267453
227.639,0.890521,0.00262926,10,1023,0,-223.146,0.0916201,0.0237394,0.0658071,0.0546265,16.0318,0.718085,0.10347,0.00309251,23.0292,0.000541368,8.92286,3.52813,0.174743,0.304042,0.158257,4.06096,0.0386495
220.679,0.998148,0.00259761,10,1023,0,-212.412,0.0934563,0.0285859,0.0647215,0.0643207,10.055,0.501695,0.0921403,0.00187228,18.2985,0.000170749,13.6063,2.63883,0.174398,0.257851,0.147927,4.38274,0.0287321
220.971,0.999836,0.00398191,9,1023,0,-215.176,0.0934812,0.0290873,0.0692782,0.0618194,9.26872,0.490748,0.0938658,0.00208393,17.6432,0.000153936,12.3538,2.6142,0.172186,0.260122,0.147742,4.37297,0.0275322
224.438,0.985163,0.00671061,9,511,0,-214.734,0.116634,0.0264809,0.0617499,0.0560416,14.3296,0.729255,0.155442,0.00231968,33.7846,0.000680874,4.87053,5.32836,0.167481,0.288709,0.147914,4.14135,0.0250979
224.309,0.062794,0.0113976,6,96,1,-220.772,0.116578,0.0263827,0.0617509,0.0559935,14.3011,0.719596,0.155425,0.00232781,33.8426,0.00068318,4.8955,5.35257,0.16748,0.289142,0.147931,4.1388,0.0250653
231.92,0.999993,0.00109917,10,1023,0,-216.392,0.108318,0.0296495,0.0602602,0.0620901,15.4116,0.725841,0.141119,0.00229311,23.8042,0.000631447,6.27398,5.23277,0.154536,0.293389,0.139465,4.176,0.0210413
229.556,0.999356,0.00202134,10,1023,0,-221.262,0.102504,0.0223511,0.0525059,0.0586981,19.4198,1.07921,0.141327,0.00222411,19.813,0.000301013,4.79426,4.14912,0.17686,0.285144,0.142205,3.94862,0.0193644
229.197,0.981881,0.00377581,10,1023,0,-220.323,0.105823,0.0226887,0.0558159,0.0587398,20.3765,1.25246,0.135461,0.00278414,20.3864,0.000443989,4.32251,4.17627,0.175981,0.288638,0.140501,3.89358,0.0213534
236.45,0.745817,0.00673261,9,511,0,-224.663,0.0926749,0.0272978,0.0563167,0.0648789,23.6759,0.705879,0.122892,0.00219291,25.1616,0.000526517,13.6378,3.9845,0.165097,0.288944,0.151223,4.27075,0.0235054
233.779,0.952264,0.00572466,9,511,0,-228.88,0.106981,0.0284432,0.0656106,0.0668853,19.3678,0.978471,0.101025,0.00227403,25.3757,0.000758796,7.05772,4.54765,0.168817,0.27496,0.145172,4.177,0.0377858
230.849,0.209937,0.0093493,9,511,0,-223.9,0.109347,0.0260679,0.0667405,0.0666365,22.6239,0.926231,0.101116,0.00216736,26.1799,0.000637939,8.26235,4.0073,0.164525,0.278617,0.14426,4.18397,0.0389261
231.237,0.983995,0.00150542,10,1023,0,-221.857,0.109793,0.0255551,0.066678,0.0660677,23.2888,0.931793,0.100183,0.0020976,25.9844,0.000594242,8.09213,4.00274,0.16438,0.278637,0.144078,4.18133,0.0406481
230.47,0.99591,0.00273551,10,1023,0,-223.142,0.0972596,0.0310209,0.057782,0.0597778,19.6204,0.929748,0.152796,0.00181708,29.4669,0.00049863,8.53445,4.71206,0.154766,0.29489,0.155265,4.4715,0.025437
232.174,0.949158,0.00512849,9,1023,0,-222.986,0.0997342,0.0200774,0.0589573,0.0626008,16.5621,0.620932,0.130278,0.00142184,27.5353,0.000107546,5.18916,4.06581,0.143412,0.312088,0.148036,4.36981,0.0260875
230.421,0.986519,0.00827435,8,511,0,-223.295,0.120875,0.0180857,0.0574666,0.0572687,18.3927,0.756739,0.145418,0.00273556,19.1263,0.000359212,4.43707,3.68323,0.142989,0.305636,0.142196,4.28851,0.0294492
230.421,9.43395e-06,0.0148588,2,5,1,-224.113,0.120875,0.0180857,0.0574666,0.0572687,18.3927,0.756739,0.145418,0.00273556,19.1263,0.000359212,4.43707,3.68323,0.142989,0.305636,0.142196,4.28851,0.0294492
230.068,0.985675,0.00136328,10,1023,0,-223.969,0.11657,0.0242825,0.0579888,0.0574527,16.2187,1.10239,0.149164,0.00256447,20.7756,0.000180695,5.0632,3.38505,0.145521,0.31033,0.146005,4.30536,0.0212967
228.961,0.993559,0.00245883,10,1023,0,-221.091,0.112342,0.0335642,0.0605367,0.0622975,16.3929,1.0015,0.121262,0.00174189,24.5685,0.000351733,13.8366,2.59315,0.151161,0.273483,0.133756,4.27681,0.0350269
233.505,0.948937,0.00449894,9,1023,0,-222.35,0.109642,0.025527,0.0626308,0.0623349,16.4222,0.786625,0.131391,0.00229193,24.4823,0.000878575,6.20807,4.41968,0.163737,0.261558,0.15045,4.56798,0.0329831
234.454,0.900385,0.00715349,9,511,0,-226.165,0.0976911,0.0230989,0.0622081,0.0589966,21.2767,0.591963,0.10802,0.00239986,19.5314,0.000131405,11.5372,3.92508,0.176924,0.281652,0.152892,4.18092,0.0255714
233.429,0.132644,0.00980368,6,111,0,-229.069,0.0961558,0.0207811,0.062022,0.0585737,22.6616,0.608733,0.113684,0.00236478,22.4533,0.000158666,10.2189,3.72053,0.181564,0.27507,0.153901,4.20454,0.0246494
234.42,0.998045,0.00146283,10,1023,0,-227.504,0.0948953,0.016813,0.0609547,0.06057,24.2298,0.51662,0.108217,0.00255927,22.3233,0.00022305,9.29935,3.55098,0.174968,0.274513,0.154429,4.32406,0.025364
231.301,0.999885,0.00267309,10,1023,0,-225.681,0.116126,0.0260498,0.0600598,0.063265,18.6748,1.06242,0.12781,0.00276474,20.0688,0.000433608,5.67884,3.95294,0.143469,0.305257,0.137143,4.17761,0.0209585
230.827,0.993972,0.00486118,10,1023,0,-222.265,0.103515,0.0222775,0.059353,0.0632334,25.0644,0.491851,0.118485,0.00238914,29.6877,0.000248028,15.751,3.71189,0.169966,0.281217,0.158376,4.40885,0.0186723
230.199,0.933857,0.0086082,9,511,0,-224.028,0.108918,0.0286609,0.0667593,0.0621919,15.7962,1.00463,0.121354,0.00224813,15.537,0.00053599,5.20859,4.1192,0.15343,0.294001,0.139699,4.16257,0.0331296
230.095,0.324079,0.0127707,2,7,0,-222.268,0.108948,0.0285834,0.0667029,0.0620685,15.797,1.0068,0.121292,0.00224228,15.5338,0.000531787,5.18998,4.11821,0.153323,0.293933,0.139554,4.16517,0.0332296
233.457,0.901795,0.00349399,10,1023,0,-222.774,0.108952,0.0269582,0.0638918,0.0675776,25.0287,0.938465,0.114806,0.00289331,22.0205,0.000594751,8.3914,4.34362,0.160138,0.274316,0.139852,4.25627,0.0206511
234.421,0.986406,0.00475258,10,1023,0,-226.036,0.0989666,0.0245021,0.058915,0.0590615,22.2623,0.626481,0.128397,0.00154392,26.537,0.000599488,12.82,3.63928,0.165464,0.285415,0.153863,4.34424,0.030133
229.806,0.446816,0.0080934,9,511,0,-225.611,0.0990296,0.0169425,0.0673201,0.0542079,15.1463,0.430469,0.124366,0.00205947,29.7063,0.000434018,5.41217,4.04857,0.16852,0.293421,0.153143,4.16708,0.0329431
230.203,0.995838,0.00319362,10,1023,0,-220.07,0.09784,0.0227922,0.0687271,0.0560552,24.1784,1.11539,0.132896,0.00217276,25.3567,0.000682009,4.99814,4.35711,0.159592,0.293866,0.160354,4.46116,0.0338051
230.884,0.999325,0.00554693,10,1023,0,-225.532,0.109371,0.0250072,0.0554632,0.0691246,16.0343,0.537171,0.128138,0.0020116,22.392,0.000366257,8.837,3.91517,0.164118,0.276913,0.135392,4.0809,0.0206556
229.451,0.188662,0.00963741,8,255,0,-224.715,0.0975809,0.0236933,0.0600873,0.0676217,13.8005,0.556151,0.119173,0.00186033,25.7592,0.000245858,6.85051,3.97322,0.171002,0.258296,0.135908,4.17069,0.0261431
228.04,0.992613,0.00196932,10,1023,0,-222.477,0.0949053,0.0240108,0.058444,0.0678809,14.2755,0.483241,0.113534,0.00169,30.7296,0.000511959,7.98279,4.41098,0.168529,0.265448,0.137677,4.15444,0.0303423
227.825,0.999154,0.00335988,10,1023,0,-220.913,0.0937712,0.0225729,0.0606536,0.070174,14.6892,0.477258,0.116672,0.00168561,29.6341,0.00066646,6.55799,4.38094,0.170584,0.263866,0.1395,4.15469,0.0352782
231.885,0.910615,0.00578137,9,511,0,-221.704,0.104145,0.015819,0.0596612,0.0580048,23.9666,0.296367,0.119193,0.00298573,20.3338,3.86216e-05,13.562,3.71277,0.176051,0.271555,0.153208,4.30468,0.0243216
230.551,0.754462,0.00785792,9,511,0,-226.829,0.102987,0.0142747,0.0580246,0.0579556,29.0416,0.313624,0.121793,0.00300576,21.1242,3.93506e-05,12.8688,3.74934,0.178935,0.272228,0.152614,4.2502,0.0247509
231.862,0.873205,0.00713937,9,511,0,-224.439,0.102578,0.0308383,0.0585922,0.0666397,15.1984,1.16042,0.12911,0.00188912,28.0299,0.00108487,5.74525,4.07758,0.166655,0.272626,0.1384,4.14393,0.0253795
227.578,0.484492,0.00877131,9,511,0,-217.527,0.0928407,0.0342618,0.0623234,0.0663592,22.9862,0.978245,0.0951055,0.00210329,19.73,0.000388224,13.0554,4.26906,0.170836,0.289911,0.142269,3.95507,0.0315768
229.089,0.95469,0.00404764,10,1023,0,-218.266,0.10813,0.0245814,0.0631362,0.0589292,10.414,0.722971,0.116676,0.00218495,32.2105,0.000662894,5.98458,3.47241,0.155382,0.293155,0.156571,4.51383,0.0258555
230.133,0.987182,0.00609867,9,511,0,-220.635,0.100366,0.0295662,0.0578269,0.0600391,12.4227,1.19743,0.128583,0.00156818,21.2625,0.000189085,5.45701,3.46209,0.157772,0.28305,0.142379,4.25455,0.0321685
228.479,0.00969843,0.00989819,9,511,0,-221.221,0.101417,0.0353495,0.0558457,0.0628246,12.7755,1.21769,0.142702,0.00164914,18.4649,0.000310837,7.31798,3.25461,0.16202,0.280965,0.146264,4.28081,0.0327341
231.801,0.99606,0.00144506,10,1023,0,-222.945,0.0997021,0.0411965,0.059777,0.0622187,15.5692,0.911296,0.134108,0.00199411,20.7871,0.000438212,13.8277,3.89861,0.168493,0.281259,0.149892,4.25149,0.0261467
230.073,0.997256,0.0024042,10,1023,0,-225.07,0.110412,0.0195227,0.0586643,0.0621268,32.2997,0.796344,0.136101,0.00225396,28.0443,0.000892994,7.38805,4.4662,0.151689,0.291482,0.153774,4.53908,0.0282126
227.635,0.974673,0.00398249,10,1023,0,-222.61,0.0955621,0.0352258,0.0620157,0.0666913,11.4477,0.773257,0.0966408,0.002545,21.5525,5.77955e-05,11.9153,3.47683,0.176474,0.266249,0.142467,4.14821,0.0273953
226.763,0.878318,0.00620378,9,511,0,-220.262,0.106325,0.0202788,0.053197,0.0608841,33.6536,1.11853,0.163815,0.00222008,26.6921,0.000176399,6.18541,4.19026,0.154483,0.292038,0.15734,4.52577,0.0301707
228.74,0.384846,0.00762962,9,511,0,-212.749,0.106438,0.0228438,0.0545947,0.0616236,31.3151,1.40485,0.140692,0.00190287,26.0625,0.000435132,6.44103,3.99845,0.160543,0.287954,0.157412,4.44998,0.0399742
231.355,0.999863,0.00290104,10,1023,0,-220.4,0.109971,0.0215622,0.061534,0.0671045,17.5575,0.730686,0.104002,0.00324785,19.3325,0.000658816,7.82634,2.83252,0.143938,0.307591,0.140743,4.2335,0.0234857
231.599,0.995032,0.00476143,10,1023,0,-222.688,0.0972897,0.0193933,0.0654272,0.059126,18.4778,0.361328,0.13565,0.00253456,27.7289,0.000671777,6.47309,5.55945,0.160555,0.288321,0.151499,4.33886,0.0273341
231.848,0.254143,0.00767562,9,511,0,-224.39,0.104009,0.0240609,0.0595072,0.057974,19.8547,0.652778,0.114857,0.00246671,18.5106,0.000419101,14.3461,2.68068,0.152758,0.314818,0.152379,4.21542,0.0272745
228.403,0.999977,0.00219412,10,1023,0,-224.829,0.100978,0.0240801,0.0688106,0.0542168,22.4354,0.869812,0.102904,0.00228502,18.4239,0.000892597,13.3604,2.38055,0.155585,0.309625,0.148799,4.19793,0.0243849
233.792,0.984963,0.00357272,10,1023,0,-223.09,0.106123,0.0285095,0.065848,0.0569353,23.0541,0.804331,0.102697,0.00277808,22.9378,0.00037469,16.7214,3.28039,0.159803,0.308625,0.149133,4.13818,0.0192103
225.192,0.995015,0.00558476,10,1023,0,-215.814,0.0930159,0.0140095,0.0599006,0.0554049,22.0536,1.06028,0.148244,0.0018459,26.271,3.06808e-05,2.20223,3.63789,0.13061,0.35963,0.156331,4.3539,0.0290878
225.192,0.0105811,0.00888131,3,10,1,-216.582,0.0930159,0.0140095,0.0599006,0.0554049,22.0536,1.06028,0.148244,0.0018459,26.271,3.06808e-05,2.20223,3.63789,0.13061,0.35963,0.156331,4.3539,0.0290878
225.665,0.990655,0.00150621,10,1023,0,-219.245,0.0978094,0.0114337,0.057237,0.0573685,22.2626,0.691496,0.140641,0.00210134,26.3067,7.29911e-05,2.29155,3.75008,0.126333,0.378883,0.155677,4.26901,0.0313777
229.933,0.989625,0.002377,10,1023,0,-219.017,0.0993683,0.0153093,0.0550937,0.0695769,24.0033,0.483813,0.125068,0.00201415,30.6627,0.000269474,5.18369,4.32711,0.130089,0.352477,0.149446,4.30831,0.0278129
227.372,0.926855,0.00372129,10,1023,0,-219.323,0.10138,0.0270057,0.0698304,0.0532925,18.9077,0.543946,0.114828,0.00234212,13.4611,0.000525929,15.2625,3.53082,0.192028,0.24052,0.147131,4.30134,0.0261996
227.04,0.993189,0.00503808,9,1023,0,-216.52,0.0978564,0.0265313,0.0697257,0.0553414,26.4862,0.912485,0.109291,0.00439016,17.6278,0.000163002,11.3504,4.36323,0.176784,0.266023,0.149558,4.33935,0.0144353
230.294,0.991666,0.00787007,9,511,0,-217.563,0.100338,0.0265546,0.0743813,0.0574559,28.5453,0.921869,0.114684,0.0026291,21.3153,0.000630745,9.2931,4.67901,0.166129,0.258583,0.151018,4.56919,0.0253862
230.294,0.226921,0.0121874,2,7,1,-223.666,0.100338,0.0265546,0.0743813,0.0574559,28.5453,0.921869,0.114684,0.0026291,21.3153,0.000630745,9.2931,4.67901,0.166129,0.258583,0.151018,4.56919,0.0253862
230.87,0.818489,0.003525,10,1023,0,-225.097,0.112219,0.0202299,0.0577499,0.0609446,15.1967,0.393478,0.117526,0.00215312,25.4094,0.00032828,10.3905,3.40809,0.162493,0.292284,0.142605,4.06472,0.0284303
228.372,0.993313,0.00374361,10,1023,0,-220.546,0.111585,0.0126877,0.0638869,0.0695683,27.8044,0.225911,0.104105,0.00294837,18.5681,0.00022316,10.7252,3.56584,0.148053,0.294186,0.140556,4.3117,0.0210094
225.222,0.92555,0.00579752,9,511,0,-216.289,0.117381,0.0115617,0.0654748,0.0686024,27.6031,0.284875,0.107055,0.00140174,24.8319,0.000138084,5.7014,3.90408,0.149721,0.3015,0.141943,4.21349,0.0273429
222.488,0.937903,0.00772205,9,511,0,-214.692,0.104328,0.0333193,0.0554286,0.059156,16.728,1.08024,0.154126,0.00343877,24.4548,8.75738e-05,9.67522,3.76757,0.164959,0.273379,0.1456,4.31023,0.0146243
224.06,0.11126,0.010526,3,9,1,-212.701,0.104406,0.0332141,0.0554484,0.0591535,16.607,1.08006,0.153944,0.00343117,24.4357,8.63836e-05,9.80939,3.76985,0.165043,0.273826,0.145574,4.30917,0.0146927
228.224,0.997032,0.00246606,10,1023,0,-216.973,0.106084,0.0223311,0.0540239,0.0601253,16.585,0.551176,0.140497,0.00354458,25.3945,0.000120957,9.25325,3.72362,0.165417,0.289029,0.147812,4.19142,0.0233714
226.943,0.995638,0.00381953,10,1023,0,-219.404,0.11005,0.0259805,0.0635141,0.0650992,28.8216,0.718849,0.125798,0.0023164,11.5096,0.000731917,10.5821,4.00362,0.151784,0.300956,0.144163,4.27943,0.0155751
227.785,0.989865,0.00586999,9,511,0,-221.049,0.105637,0.0219664,0.0698237,0.0522556,13.5906,0.48656,0.117305,0.00312799,30.2419,0.000332848,8.91082,3.62171,0.15886,0.287865,0.149805,4.33312,0.042632
227.72,0.789656,0.00887114,9,511,0,-220.302,0.113821,0.0318621,0.0550695,0.0724754,27.787,1.01878,0.127775,0.00147014,16.3536,0.000455068,10.101,4.34812,0.149123,0.30092,0.144921,4.30642,0.0148338
231.091,0.864917,0.00879994,8,511,0,-220.064,0.110416,0.0268886,0.0576682,0.0606877,22.9896,0.686437,0.126006,0.00192172,23.4584,0.000109797,15.1779,3.30323,0.149239,0.318113,0.147498,4.20242,0.010541
224.623,0.423605,0.0102008,8,511,0,-211.444,0.114169,0.0174397,0.0562979,0.063262,35.6557,0.469906,0.137806,0.00204725,14.5977,0.00103249,10.511,3.94287,0.158836,0.306618,0.149904,4.21501,0.0179927
225.502,0.933267,0.0047589,10,1023,0,-216.15,0.101516,0.0326235,0.0613518,0.0630866,10.4827,0.502754,0.125759,0.00238632,31.5195,0.000108413,10.0211,4.36738,0.15422,0.28797,0.13571,4.15145,0.0144156
232.665,0.999959,0.00635508,9,511,0,-220.855,0.11531,0.0241454,0.0651042,0.05637,15.8927,0.564242,0.123705,0.00186666,22.0804,0.000616717,9.97362,3.25141,0.149904,0.310825,0.146275,4.2368,0.0164684
226.087,0.917266,0.00969256,8,255,0,-219.867,0.108506,0.0321016,0.0595297,0.0597345,17.8176,1.28798,0.109564,0.00184918,23.7245,0.000565427,11.7467,2.54545,0.163989,0.303093,0.136686,3.8813,0.0127846
229.721,0.140071,0.0124469,8,255,0,-220.847,0.111026,0.0321976,0.0581054,0.064267,27.8845,1.11737,0.106431,0.0023603,22.1484,0.000313508,17.6022,3.29082,0.167515,0.292592,0.140674,4.00973,0.0153444
232.588,0.998374,0.00332423,10,1023,0,-224.253,0.104257,0.0181824,0.063335,0.0595385,15.1247,0.592853,0.130728,0.00191711,23.476,0.000193721,4.22496,3.93473,0.144518,0.31638,0.155496,4.47524,0.0262842
230.761,0.974855,0.00503727,9,511,0,-225.043,0.0982767,0.016442,0.0621088,0.0612984,12.3205,0.440382,0.121438,0.00179151,22.887,0.000317673,4.03341,3.79123,0.146135,0.321172,0.157523,4.43383,0.0266377
230.878,0.427158,0.00725252,9,511,0,-221.621,0.110884,0.0212697,0.0635632,0.0632618,15.457,1.01991,0.108298,0.00290318,24.5403,0.000165487,3.19739,4.72789,0.15504,0.299828,0.15014,4.31751,0.0204676
231.811,0.999373,0.00350294,10,1023,0,-222.67,0.112779,0.0150189,0.0582175,0.0623434,24.0772,0.531809,0.134049,0.00156801,24.525,0.000276985,5.87261,3.506,0.153666,0.277533,0.142179,4.41593,0.0241848
233.503,0.971885,0.00528397,10,1023,0,-225.325,0.097646,0.0270427,0.0642066,0.0625151,18.6076,0.827253,0.109493,0.00262644,21.8063,0.000768716,6.89485,4.68529,0.156316,0.325364,0.153447,4.11614,0.0260582
221.622,0.791594,0.00752051,8,511,0,-215.249,0.109608,0.0241049,0.052496,0.0562226,14.1274,1.1786,0.163565,0.00379005,14.1758,0.000998351,4.00514,3.62175,0.162282,0.306867,0.156694,4.23744,0.0170803
229.469,0.760581,0.00749284,9,511,0,-215.903,0.101153,0.0237666,0.0606849,0.0712367,27.9559,0.552693,0.103111,0.00155271,33.3003,7.0612e-05,15.3969,3.80376,0.157343,0.28655,0.144291,4.27687,0.0329535
232.974,0.850844,0.00702705,9,511,0,-224.666,0.1055,0.0321537,0.0576754,0.0701956,19.7359,0.787288,0.122444,0.00171707,25.3457,9.60771e-05,11.4181,4.21321,0.155768,0.287284,0.144712,4.29091,0.0354744
232.485,0.984156,0.00785636,9,511,0,-227.097,0.101598,0.0187218,0.0634394,0.0536154,23.473,0.749965,0.117944,0.00278183,21.1879,6.94135e-05,7.15125,3.58554,0.154669,0.324946,0.154129,4.15109,0.0192088
232.485,0.00445424,0.0113516,3,10,1,-223.597,0.101598,0.0187218,0.0634394,0.0536154,23.473,0.749965,0.117944,0.00278183,21.1879,6.94135e-05,7.15125,3.58554,0.154669,0.324946,0.154129,4.15109,0.0192088
229.092,0.998031,0.00248392,10,1023,0,-219.767,0.10288,0.0275809,0.0633459,0.0601271,18.5389,1.3592,0.128088,0.00346967,17.0467,6.3436e-05,4.49741,4.53179,0.145335,0.298923,0.145507,4.39278,0.021525
233.694,0.937274,0.00369214,10,1023,0,-223.558,0.112212,0.022385,0.0594154,0.064005,25.4537,0.747346,0.116591,0.00202441,25.8089,0.000197449,8.57857,4.13872,0.158529,0.29764,0.14481,4.14257,0.0202687
236.02,0.986158,0.00487026,10,1023,0,-231.206,0.100851,0.0243204,0.0614118,0.0572374,18.2802,0.95736,0.129773,0.0022231,23.9555,0.000154133,6.55322,3.78619,0.162841,0.292741,0.155341,4.32478,0.0288092
236.218,0.764539,0.00703086,8,511,0,-229.518,0.100522,0.0237322,0.06173,0.0575473,18.7237,0.860113,0.126005,0.00229938,24.2852,0.000176063,7.25092,3.77549,0.163592,0.292582,0.154357,4.31377,0.0246882
231.556,0.909671,0.0066561,9,511,0,-227.981,0.111254,0.0312497,0.0653047,0.0579447,16.5755,0.642526,0.129269,0.00294842,20.0454,4.01403e-05,12.7621,3.93034,0.140438,0.306154,0.145449,4.47081,0.0181058
232.041,0.449686,0.00828245,8,511,0,-224.718,0.107358,0.0247175,0.0603619,0.0540011,15.1939,0.680482,0.143523,0.00268386,21.955,8.29383e-05,7.0871,4.21885,0.164457,0.28723,0.149534,4.25367,0.0284574
232.719,0.996411,0.00434685,9,1023,0,-224.831,0.105283,0.0276345,0.063094,0.0568192,24.5719,1.22956,0.128838,0.00327414,22.5626,9.00857e-05,8.76673,4.0893,0.157756,0.278828,0.147535,4.45141,0.0214306
232.361,0.950939,0.00635747,9,511,0,-225.269,0.107807,0.0209498,0.061145,0.0568127,21.6787,0.943539,0.140846,0.00217587,24.9679,0.000847645,6.26439,3.49269,0.16284,0.270746,0.155725,4.57657,0.0315419
229.237,0.963207,0.00851722,9,511,0,-226.552,0.101543,0.0280486,0.0596242,0.0673906,18.1451,0.491495,0.104081,0.00250128,21.4859,0.000269038,12.6416,4.28118,0.13801,0.354632,0.141014,3.95321,0.0224768
228.211,0.0823918,0.011643,5,33,0,-221.907,0.101485,0.0280043,0.05963,0.0675161,18.0782,0.492457,0.104181,0.0025092,21.5057,0.000270403,12.6411,4.28458,0.137836,0.354807,0.140996,3.95452,0.0224312
230.567,0.999093,0.00313662,10,1023,0,-221.208,0.0983391,0.0219806,0.055477,0.0623497,20.9426,0.915911,0.111906,0.00245954,23.0704,0.00120908,9.21369,2.76843,0.160683,0.314843,0.153861,4.15452,0.0132558
232.437,0.997598,0.00458601,10,1023,0,-226.43,0.104993,0.0285591,0.0658425,0.0616722,24.5452,0.702146,0.130118,0.00255086,26.1648,0.000341408,10.8887,5.06862,0.160193,0.258801,0.141203,4.44354,0.0393222
231.917,0.641808,0.00666553,9,511,0,-222.429,0.108883,0.0243591,0.0615501,0.0668993,23.7057,0.75959,0.116861,0.00179283,22.0185,0.000738808,8.97935,3.90062,0.158182,0.269471,0.141613,4.39249,0.0226451
